ID,Data,View_time,searched_game,watched,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
84,2025-04-08 08:32,348,minecraft,False,PewDiePie,en,Minecraft,Minecraft Reruns ∞ Binge @PewDiePie vids 24/7 with chat ∞ !video,"['Minecraft', 'YouTube', 'AlwaysOn', 'English', 'Rerun']",[],True
84,2025-04-08 08:32,348,minecraft,True,にゅーねっと,ja,Minecraft,【HIVE】新学期!いやぁ〜ﾜｸﾜｸするねぇ(っ ॑꒳ ॑c)鍋も竜田も美味い！クエスト耐久！【HIVE/マイクラ/雑談】,"['日本語', '見る専大歓迎', 'マインクラフト', '耐久配信']",[],False
85,2025-04-08 12:01,576,fortnite,False,NickEh30,en,Fortnite,New Sabrina Carpenter Update | Code NickEh30 #EpicPartner,"['Canadian', 'Positivity', 'BattleRoyale', 'PC', 'FamilyFriendly', 'Multiplayer', 'PVP', 'PlayingWithViewers', 'English', 'Drops']",[],False
85,2025-04-08 12:01,576,fortnite,True,えいむ_,ja,Fortnite,練習,"['PC', 'controllerplayer', 'gameplays', '日本語', 'fortnite']",[],False
85,2025-04-08 12:01,576,fortnite,False,valtheval,en,Fortnite,PLEASE PLEASE PLEASE STOP USING THE BAT,"['loud', 'English', 'Interactive', 'Salt', 'LootGoblin', 'epicpartner']",[],False
86,2025-04-08 12:12,411,marvel-rivals,False,Necros,en,Marvel Rivals,SEASON 2 SOON,"['English', 'spiderman', 'blackpanther']",[],False
86,2025-04-08 12:12,411,marvel-rivals,True,Andr3wOW,en,Marvel Rivals,"#1 VENOM GLOBAL ""whyAndr3w"" ☆ PLAYING WITH @necros ☆ VORTEX X ANDR3W COLLAB !vortex !pc","['English', 'Venom', 'Magneto', 'Competitive', 'Vanguard', 'Educational', 'Top500']",[],False
86,2025-04-08 12:12,411,marvel-rivals,False,Ninja,en,Marvel Rivals,Rivals ranked and chill | God is good lets have a beautiful day | Short streams this week my mom is in town.,"['English', 'Ninja', 'BattleRoyale', 'Chapter6', 'YouKnowWhatsCrazy', 'LowTaperFade', 'ItsMassive', 'StillDraggingIt', 'SaveYourSkin']",[],False
87,2025-04-08 12:21,338,sea-of-thieves,False,CliffTerios,en,Sea of Thieves,Pirate Gaming,"['Chill', 'BadatPvP', 'Lowbudget', 'YouTuber', 'English']",[],True
87,2025-04-08 12:21,338,sea-of-thieves,True,HitboTC,en,Sea of Thieves,Solo Sloop Pirate Stuff ⚔️ TTS 500 ⚔️ (!nordvpn) (!banana) (!giveaway),"['SeaofThievesPartner', 'English', 'Dad', 'PvP', 'Memes', 'NewPlayersWelcome', 'Gaslighting', 'FamilyFriendly']",[],True
87,2025-04-08 12:21,338,sea-of-thieves,False,LoupScar,en,Sea of Thieves,🟢 LORD GUARDIAN SAILS 🟢 R𝙖𝙫𝙞𝙣' & 𝙥𝙡𝙪𝙣𝙙𝙚𝙧𝙞𝙣' 𝙬𝙞𝙩𝙝 𝙝𝙖𝙧𝙙𝙨𝙩𝙮𝙡𝙚 𝙗𝙚𝙖𝙩𝙨   !giveaway,"['Welsh', 'Pvp', 'English', 'funny', 'french', 'Starlink', 'Hardstyle', 'Français', 'Giveaways', 'DropsEnanbled']",['ProfanityVulgarity'],False
