ID,Data,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
13,2025-03-26 04:11,ale_apoka,pt,Assassin's Creed Shadows,ASSASSINS CREED DO APOKÃO VINDO QUENTE !RERUN! !keydrop !pirate - Me siga @ale_apoka,"['tribo', 'Português', 'DropsAtivados']",['MatureGame'],False
14,2025-03-26 04:21,Cooruja,pt,Overwatch 2,[ !DROP Faster] 5 Lootbox free! !Sorteio LESSERAFIM e !LendariaFree !eternus !Passefree,"['Autismo', 'TDAH', 'SafeSpace', 'Pai', 'Overwatch', 'Português', '4fun', 'OW2Season15', 'OW2Brasil', 'DropsAtivados']",[],False
14,2025-03-26 04:21,Gaules,pt,IRL,RERUN: Casa da Tribo - !socio - Siga @Gaules nas redes sociais!,['Português'],[],True
14,2025-03-26 04:21,avndeus,pt,Counter-Strike,🔴 RERUN - LOJA TOTALMENTE RENOVADA - SÓ VEM FARMAR (SUB 4X) !LOJA NO CHAT,"['CS2', 'cs2faceit', 'ga', 'gamersclubcs', 'Português']",['MatureGame'],False
14,2025-03-26 04:21,theb,en,Sea of Thieves,🟨OBSIDIAN DROPS🟨 EVIL PVP PIRATE STREAM RAHHH 🏴‍☠️🏴‍☠️🏴‍☠️💥💥💥 @crud,"['pvp', 'pirategame', 'lootswindling', 'English', 'DropsEnabled']",[],False
14,2025-03-26 04:21,loud_coringa,pt,Grand Theft Auto V,E PACIENCIA E PACIENCIA NE MEU FI,['Português'],"['Gambling', 'MatureGame']",False
14,2025-03-26 04:21,waveigl,pt,VALORANT,+18 🔞 WAVEIGL ❤️ VELHO TILTADO SEM SKILL NO JOGO DE FADA,['Português'],['ProfanityVulgarity'],False
14,2025-03-26 04:21,boraic0,pt,Minecraft,"GTA RP-TAMO COM MAIS UM PENTE DE 16GB ! ""vamo ve se vai travar"" 🙏 !pix","['boraic', 'portugués', 'GTARP', 'Português', 'Reposição', 'RecompensasEspetadores']","['DrugsIntoxication', 'ProfanityVulgarity', 'ViolentGraphic']",False
14,2025-03-26 04:21,jacarepereira,pt,Grand Theft Auto V,"+18 GTARP [CAPITAL] Mano a Mano  pra mim é esporte""",['Português'],['MatureGame'],False
14,2025-03-26 04:21,Oliveirawp,pt,League of Legends,+18 [CONNECT HYPE] 06 DIA DE OLIVATHON !Pix,"['gtaonline', 'PaulinhoLoko', 'Português', 'subathon', 'ConnectHype', 'ppg', 'Hype', 'Metropole', 'Bkinho', 'loudcoringa']",['ProfanityVulgarity'],True
15,2025-03-26 08:01,Cooruja,pt,Overwatch 2,[ !DROP Faster] 5 Lootbox free! !Sorteio LESSERAFIM e !LendariaFree !eternus !Passefree,"['Autismo', 'TDAH', 'SafeSpace', 'Pai', 'Overwatch', 'Português', '4fun', 'OW2Season15', 'OW2Brasil', 'DropsAtivados']",[],False
15,2025-03-26 08:01,avndeus,pt,Counter-Strike,🔴 RERUN - LOJA TOTALMENTE RENOVADA - SÓ VEM FARMAR (SUB 4X) !LOJA NO CHAT,"['CS2', 'cs2faceit', 'ga', 'gamersclubcs', 'Português']",['MatureGame'],False
15,2025-03-26 08:01,DexterHQ,pt,Minecraft,>>DROP CAPA- HARDCORE 1.21.4 8100+ DIAS SEM TOTEM !capa !codigo !tiktok !insta,"['hardcore', 'hardmode', 'sobrevivencia', 'semtotem', 'construir', 'Farming', 'Português', 'minecraft', 'EventosEspeciales', 'minecraftlive']",[],False
15,2025-03-26 08:01,Gaules,pt,IRL,RERUN: Casa da Tribo - !socio - Siga @Gaules nas redes sociais!,['Português'],[],True
15,2025-03-26 08:01,loud_coringa,pt,Just Chatting,É PACIENCIA E PACIENCIA NÉ MEU FI,['Português'],['Gambling'],False
15,2025-03-26 08:01,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português', 'RecompensasEspetadores']",[],False
15,2025-03-26 08:01,RyanFeer,pt,Grand Theft Auto V,"(CDA/PRODIGY) Um Grande Dia,Pra alguém","['Português', 'CDA', 'gta', 'fivem', 'RP', 'PvP', 'metropole', 'cpx', 'CAPITAL', 'ProdigyRP']",['MatureGame'],False
15,2025-03-26 08:02,todo_mundo_love_chris,pt,Just Chatting,🛑![REACT] 🛑Todo mundo o chris [Otima qualidade][Ultra HD],['Português'],[],False
15,2025-03-26 08:02,GihPilotto,pt,Call of Duty: Warzone,NAS QUARTAS USAMOS ROSA - SQUAD FEMININO🌸 | @gihpilotto nas redes sociais ❗evzen ❗pix ❗YT,"['Português', 'Warzone', 'CallOfDuty', 'FPS', 'Ranked']",['MatureGame'],False
16,2025-03-26 08:12,Cooruja,pt,Overwatch 2,[ !DROP Faster] 5 Lootbox free! !Sorteio LESSERAFIM e !LendariaFree !eternus !Passefree,"['Autismo', 'TDAH', 'SafeSpace', 'Pai', 'Overwatch', 'Português', '4fun', 'OW2Season15', 'OW2Brasil', 'DropsAtivados']",[],False
16,2025-03-26 08:12,avndeus,pt,Counter-Strike,🔴 RERUN - LOJA TOTALMENTE RENOVADA - SÓ VEM FARMAR (SUB 4X) !LOJA NO CHAT,"['CS2', 'cs2faceit', 'ga', 'gamersclubcs', 'Português']",['MatureGame'],False
16,2025-03-26 08:12,DexterHQ,pt,Minecraft,>>DROP CAPA- HARDCORE 1.21.4 8100+ DIAS SEM TOTEM !capa !codigo !tiktok !insta,"['hardcore', 'hardmode', 'sobrevivencia', 'semtotem', 'construir', 'Farming', 'Português', 'minecraft', 'EventosEspeciales', 'minecraftlive']",[],False
16,2025-03-26 08:12,Gaules,pt,IRL,RERUN: Casa da Tribo - !socio - Siga @Gaules nas redes sociais!,['Português'],[],True
