ID,Data,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
8,2025-04-07 21:04,XarutinhoRP,pt,Grand Theft Auto V,INAMORAVEL COM VONTADE DE NAMORAR - !pix !meta,['Português'],['MatureGame'],False
9,2025-04-07 21:12,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português']",[],False
9,2025-04-07 21:12,iShadowWolf_,pt,Sea of Thieves,(+18) Livezinha Muito Doida!   ||   (❗comandos ❗metas ❗drops)   ||   (Epic Code: SHADOWOLF),['Português'],[],False
9,2025-04-07 21:12,oimille,pt,Fortnite,"[DROPS ON] GESTO GRÁTIS DO FORTNITE, VEM GARANTIR O SEU! - ❗JOGAR  ❗NICK ❗PRESENTE❗PRIME ❗PIX ❗INSTA ❗DISCORD","['Português', 'fornite', 'fortnitebrasil', 'garotagamer', 'Brasil', 'fortnitegaminglive']",[],True
9,2025-04-07 21:12,MamuteLIVE,pt,Fortnite,[DROP ON] 🟢AO VIVO🟢 🔥ULTIMO DIA PRA PEGAR EMOTE GRATIS🔥  8856-6162-7739 !MAPA !LOJA !NUUVEM,"['FORTNITE', 'gordo', 'Português', 'Dropshabilitados', 'conversando', 'fps', 'react', 'Sobrevivência', 'PokemonCommunityGame', 'PCG']",[],False
9,2025-04-07 21:12,sicko1,pt,Fortnite,🟣 DROPS 🟣 👑 203902 COROAS 👑 CODE SICKO #ad ❗exitlag,"['Português', 'PvP', 'English', 'Calvo', 'Idoso', 'Lindo', 'Humilde', 'chill', 'Terror', 'DropsAtivados']",[],False
9,2025-04-07 21:12,simoesgm,pt,Fortnite,(DROPS ON)  EMOTE GRATIS / JOGANDO COM A GALERA !PIX !drop,"['Português', 'DropsAtivados']",[],False
9,2025-04-07 21:12,giovanewonka,pt,League of Legends,capitao nao aguento mais essa semana (segunda-feira) |❗sub ❗sr ❗donate ❗sorteio ❗clip ❗comandos,"['lgbt', 'gay', 'qiyana', 'vex', 'emo', 'Português', 'gaymer', 'SafeSpace']",[],False
9,2025-04-07 21:12,Praxt_,pt,Fortnite,(DROP ON) EMOTE GRÁTIS / SEXTA TEM SUBATHON 11/04 !drop,"['Português', 'Fortnite', 'vbucks', 'AMA', 'PlayingwWithViewers', 'SeiosFartos', 'regras', 'LGBT', 'ＬＯＬ', 'LiveFamilia']",[],False
9,2025-04-07 21:13,beatrizgoiss,pt,Syberia: The World Before,Vem comigo 💜| !loja | !clip | !discord,"['Português', 'creak', 'machinarium', 'indiegame', 'indie', 'WiredCreator', 'CriadorBandai']",['ProfanityVulgarity'],False
