Timestamp,Usuário,Canal,Mensagem
Timestamp,Usuário,Canal,Mensagem
2025-04-02 18:09:06,crazynho1,alanzoka,nunca vamo sab
2025-04-02 18:09:06,srmelancia,alanzoka,nossa mas pra ler tem que fazer assim alanBANG
2025-04-02 18:09:10,crazynho1,alanzoka,O BANHEIRO 2? alanzD
2025-04-02 18:09:10,carlione_,alanzoka,@henriquebilches era um evento de ontem
2025-04-02 18:09:13,juniorferreira,alanzoka,alanzShrug
2025-04-02 18:09:13,sakachii_,alanzoka,sev7Loading
2025-04-02 18:09:13,cassio_oloko,alanzoka,alanzShrug
2025-04-02 18:09:14,felipemaxplay_tm,alanzoka,Descubra
2025-04-02 18:09:14,believemystica,alanzoka,@cassio_oloko eavXdd
2025-04-02 18:09:14,titechagas,alanzoka,Daqui a pouco vira amazônia kkkkkkk
2025-04-02 18:09:14,batata7612,alanzoka,Caraca já lançou o banheiro 2
2025-04-02 18:09:14,miindbreak,alanzoka,Quem foi ejetado?
2025-04-02 18:09:14,owric,alanzoka,Vem cá te eu te mostro o pacote
2025-04-02 18:09:15,cmaster__,alanzoka,Pagode
2025-04-02 18:09:16,governodoriodejaneiro,alanzoka,lançou o banheiro 2 ? alanU
2025-04-02 18:09:16,raphaeldevs,alanzoka,nextage poligota
2025-04-02 18:09:16,slakk25,alanzoka,Descubra
2025-04-02 18:09:16,joao_pedruhx_,alanzoka,eai alan primeira vez na twich
2025-04-02 18:09:18,alexleron,alanzoka,alanzQ
2025-04-02 18:09:18,annabethblue,alanzoka,@andrezza_ boa noite alanzAmor
2025-04-02 18:09:18,springseasons,alanzoka,"os menino ta com pacote, dentro da mala kaneko5Dance"
2025-04-02 18:09:18,juniorferreira,alanzoka,Uia
2025-04-02 18:09:18,morcaise,alanzoka,Descubra
2025-04-02 18:09:19,believemystica,alanzoka,Ó
2025-04-02 18:09:20,batsuke,alanzoka,Descubra
2025-04-02 18:09:22,crazynho1,alanzoka,giga
2025-04-02 18:09:23,colorad0,alanzoka,banheiro 2 o filme alanU
2025-04-02 18:09:24,felipemaxplay_tm,alanzoka,suruba? HUHH
2025-04-02 18:09:25,zzshadow__,alanzoka,@andrezza_ boa noite syadouPattheshadow
2025-04-02 18:09:26,sakachii_,alanzoka,sev7Clap
2025-04-02 18:09:28,rafaelrodsouza,alanzoka,um banheirão
2025-04-02 18:09:28,believemystica,alanzoka,Banheirão eavCheer
2025-04-02 18:09:33,edymitolemond,alanzoka,quando liberar o estúdio de pesquisa libera muita coisa
2025-04-02 18:09:34,slakk25,alanzoka,@springseasons botando forte
2025-04-02 18:09:35,gugaxguga,alanzoka,"banheiro 2, o inimigo agora é outro"
2025-04-02 18:09:35,satehzin,alanzoka,Descubra
2025-04-02 18:09:37,ioio095,alanzoka,Banheiro 2: O filme
2025-04-02 18:09:37,apol0gam,alanzoka,Sim
2025-04-02 18:09:42,cassio_oloko,alanzoka,ok alanzSip
2025-04-02 18:09:44,pedrohfsantos2,alanzoka,é
2025-04-02 18:09:45,ankabov,alanzoka,bacana
2025-04-02 18:09:49,sakachii_,alanzoka,yuyixCheer
2025-04-02 18:09:50,delicatta,alanzoka,The bathrooms
2025-04-02 18:09:52,believemystica,alanzoka,Brila Cássio
2025-04-02 18:09:52,zethphy,alanzoka,Alguem me explica que jogo é essee??
2025-04-02 18:09:54,theiago,alanzoka,de ação o alan manja
2025-04-02 18:09:55,meme3e,alanzoka,qual nome do jogo cht
2025-04-02 18:09:56,preischardt,alanzoka,quem tem toque passa mal com a organização do Alan
2025-04-02 18:09:57,juniorferreira,alanzoka,skyyteaAyo vem bomba ai
2025-04-02 18:09:59,emilioeisabella,alanzoka,bath two
2025-04-02 18:09:59,araujodgkestis,alanzoka,@GugaxGuga kkkkkkkkkkkkkkkkkkkkk
2025-04-02 18:10:03,crazynho1,alanzoka,ta ficando pobre
2025-04-02 18:10:03,felipemaxplay_tm,alanzoka,krl
2025-04-02 18:10:03,believemystica,alanzoka,Porra
2025-04-02 18:10:04,allecara,alanzoka,da uma espiadinha no filem
2025-04-02 18:10:05,annabethblue,alanzoka,!jogo
2025-04-02 18:10:05,nightbot,alanzoka,Jogo atual: The Movies
2025-04-02 18:10:06,we1ssn,alanzoka,qul the sims eh esse?
2025-04-02 18:10:07,srmelancia,alanzoka,pobrinho igual o brino
2025-04-02 18:10:09,cassio_oloko,alanzoka,"@believemystica vo tenta, to estudando as falas aqui alanzNote"
2025-04-02 18:10:09,owric,alanzoka,Vai ser um Gang-Bang? Digo.. Bang-Bang?
2025-04-02 18:10:10,sakachii_,alanzoka,sev7Brokege
2025-04-02 18:10:11,crazynho1,alanzoka,deve mudar
2025-04-02 18:10:12,kevennickolas,alanzoka,Jogo interessante esse
2025-04-02 18:10:13,matheusporto__,alanzoka,deixa bonito
2025-04-02 18:10:14,marymoonluu,alanzoka,tem mais banheiro do q atores
2025-04-02 18:10:14,morcaise,alanzoka,"@zethphy Jogo simulador estilo Sims, mas focado em estúdio de filmes"
2025-04-02 18:10:15,srmelancia,alanzoka,@owRIC QUE
2025-04-02 18:10:16,juniorferreira,alanzoka,O
2025-04-02 18:10:17,silixplay,alanzoka,banheiro 2 o filme de terror so digo uma coisa não va ao banheiro de noite hahahaha
2025-04-02 18:10:17,zzshadow__,alanzoka,Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
2025-04-02 18:10:18,yraa_a,alanzoka,Eita graminha cara
2025-04-02 18:10:18,crazynho1,alanzoka,alanU
2025-04-02 18:10:18,srmelancia,alanzoka,OIJGAWERFJWEPORFKJEOPEKRFPOEKRFPOASDOPKSDFKO
2025-04-02 18:10:19,alexleron,alanzoka,LUL
2025-04-02 18:10:19,cassio_oloko,alanzoka,KEKW
2025-04-02 18:10:20,felipemaxplay_tm,alanzoka,kkkkkkkkkkkkkkkkkkkkkkkkkkkkk
2025-04-02 18:10:20,believemystica,alanzoka,@cassio_oloko já ganhou tan tan tan eavCheer
2025-04-02 18:10:21,menezees_,alanzoka,alanU
2025-04-02 18:10:21,governodoriodejaneiro,alanzoka,ó
2025-04-02 18:10:22,lunet___,alanzoka,alanU
2025-04-02 18:10:22,slakk25,alanzoka,@owric que Despairge
2025-04-02 18:10:22,ankabov,alanzoka,yupii
2025-04-02 18:10:22,miguelgomes1233,alanzoka,froggylochLUL
2025-04-02 18:10:24,acaroll,alanzoka,kkkkkkkkkkkkkkkkkkkk
2025-04-02 18:10:24,karol_from_thebordelands,alanzoka,kkkkkkkkkkk
2025-04-02 18:10:24,josedaniel051,alanzoka,KEKW
2025-04-02 18:10:24,sakachii_,alanzoka,natsu3Huh
2025-04-02 18:10:25,crazynho1,alanzoka,OMEGALUL
2025-04-02 18:10:25,believemystica,alanzoka,Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
2025-04-02 18:10:25,guinhoanjos,alanzoka,q ação eh essa?
2025-04-02 18:10:25,apol0gam,alanzoka,TEM
2025-04-02 18:10:25,daviforest,alanzoka,LUL
2025-04-02 18:10:25,srmelancia,alanzoka,CEO
2025-04-02 18:10:26,menezees_,alanzoka,Clap
2025-04-02 18:10:26,cassio_oloko,alanzoka,OMEGALUL
2025-04-02 18:10:27,neurom4d,alanzoka,kkkkkkkkkkkkkkkkkk
2025-04-02 18:10:27,juniorferreira,alanzoka,Clap
2025-04-02 18:10:27,believemystica,alanzoka,eavClap
2025-04-02 18:10:28,marymoonluu,alanzoka,é sobre sexo !?
2025-04-02 18:10:28,colorad0,alanzoka,Clap
2025-04-02 18:10:28,governodoriodejaneiro,alanzoka,Clap
2025-04-02 18:10:29,joujouks,alanzoka,Clap
2025-04-02 18:10:29,coelhooww,alanzoka,Clap
2025-04-02 18:10:29,dukorn,alanzoka,Clap
2025-04-02 18:10:30,cassio_oloko,alanzoka,Clap
2025-04-02 18:10:30,lunet___,alanzoka,Clap
2025-04-02 18:10:30,satehzin,alanzoka,tem q ajudar os amigos
2025-04-02 18:10:30,velhobroxador,alanzoka,uhmmm filme estranho
2025-04-02 18:10:30,vilellagames,alanzoka,Clap
2025-04-02 18:10:31,juliasgabriela,alanzoka,Clap
2025-04-02 18:10:31,tonhodobem_,alanzoka,clap
2025-04-02 18:10:31,crazynho1,alanzoka,o cara coçando o cu
2025-04-02 18:10:31,alexleron,alanzoka,gabepeixeClap
2025-04-02 18:10:31,delicatta,alanzoka,Sucesso esse
2025-04-02 18:10:31,satehzin,alanzoka,Clap
2025-04-02 18:10:31,ankabov,alanzoka,Clap
2025-04-02 18:10:32,zhenguy,alanzoka,Clap
2025-04-02 18:10:32,luca2212200,alanzoka,Clap
2025-04-02 18:10:32,slakk25,alanzoka,Clap
2025-04-02 18:10:32,i_rck96,alanzoka,!jogo
2025-04-02 18:10:32,zethphy,alanzoka,@Morcaise okok obg!
2025-04-02 18:10:33,nightbot,alanzoka,Jogo atual: The Movies
2025-04-02 18:10:34,miguelgomes1233,alanzoka,shyyClap
2025-04-02 18:10:34,annabethblue,alanzoka,Clap
2025-04-02 18:10:34,silixplay,alanzoka,Clap
2025-04-02 18:10:35,srmelancia,alanzoka,Clap parabens mr fall
2025-04-02 18:10:35,mabyleite,alanzoka,Clap
2025-04-02 18:10:36,josedaniel051,alanzoka,Clap
2025-04-02 18:10:36,vitrzoka,alanzoka,Clap
2025-04-02 18:10:36,shikieze,alanzoka,falllOMEGALUL
2025-04-02 18:10:37,vitorcastilho12,alanzoka,!tempo
2025-04-02 18:10:37,nightbot,alanzoka,O Alan está jogando The Movies há 1h 7m 37s alanzPOP
2025-04-02 18:10:39,jeeffbreak,alanzoka,Loaa migos
2025-04-02 18:10:40,zzabj,alanzoka,Clap
2025-04-02 18:10:41,emilioeisabella,alanzoka,eu daria 5 estrelas
2025-04-02 18:10:41,velhobroxador,alanzoka,brasileirinhas productions
2025-04-02 18:10:42,matheusporto__,alanzoka,fall em filme de ação nao usa proteção
2025-04-02 18:10:45,satehzin,alanzoka,!jogos
2025-04-02 18:10:45,nightbot,alanzoka,Jogo jogado hoje: The Movies
2025-04-02 18:10:45,consultou,alanzoka,omegafly
2025-04-02 18:10:46,cmaster__,alanzoka,Cenário do Chaves
2025-04-02 18:10:47,believemystica,alanzoka,beyumiAWW
2025-04-02 18:10:47,morcaise,alanzoka,@zethphy Magina! alanzAmor
2025-04-02 18:10:48,owric,alanzoka,@srmelancia pior que eu mandei essa e ele mencionou logo o fall.. Complicado
2025-04-02 18:10:50,colorad0,alanzoka,alanzAYAYA
2025-04-02 18:10:50,crazynho1,alanzoka,AYAYA
2025-04-02 18:10:51,believemystica,alanzoka,Fofo
2025-04-02 18:10:52,sakachii_,alanzoka,aewithHeart
2025-04-02 18:10:53,zzshadow__,alanzoka,sommyAyaya
2025-04-02 18:10:54,believemystica,alanzoka,beyumiAWW
2025-04-02 18:10:54,felipemaxplay_tm,alanzoka,Historia do Mr.Fall CEO of SEX
2025-04-02 18:10:55,governodoriodejaneiro,alanzoka,AYAYA
2025-04-02 18:10:55,zzshadow__,alanzoka,K
2025-04-02 18:10:55,josedaniel051,alanzoka,AYAYA
2025-04-02 18:10:55,believemystica,alanzoka,A
2025-04-02 18:10:55,littlejames00,alanzoka,kkkkkkkkkkkkkkk
2025-04-02 18:10:55,vilellagames,alanzoka,AYAYA
2025-04-02 18:10:56,marymoonluu,alanzoka,alanzEllie alanzEllie alanzEllie
2025-04-02 18:10:56,juniorferreira,alanzoka,"Me bota pra melhorar ai, se não fica difícil aruSmash"
2025-04-02 18:10:57,annabethblue,alanzoka,alanzAYAYA
2025-04-02 18:10:57,miguelgomes1233,alanzoka,alanzAmor
2025-04-02 18:10:57,juliasgabriela,alanzoka,a
2025-04-02 18:10:58,cassio_oloko,alanzoka,alanzAYAYA
2025-04-02 18:10:58,dchiquinho,alanzoka,bota fazer outro script enquanto filma
2025-04-02 18:10:58,henriquebilches,alanzoka,@velhobroxador irmãos dotados a produtora do Alam
2025-04-02 18:10:58,tenente_felipe,alanzoka,kkkkkk
2025-04-02 18:10:58,menezees_,alanzoka,KKKKKKKKKKKKKKKKKKK
2025-04-02 18:10:59,saviooo,alanzoka,K
2025-04-02 18:10:59,rodr1guesx_,alanzoka,kkkkkkkkkkkk
2025-04-02 18:10:59,slakk25,alanzoka,OMEGALUL
2025-04-02 18:10:59,henrydksks,alanzoka,kkkkkkkkkk
2025-04-02 18:10:59,alexleron,alanzoka,alanzAYAYA
2025-04-02 18:10:59,coelhooww,alanzoka,pepeLaugh
2025-04-02 18:10:59,sakachii_,alanzoka,yuyixSmile
2025-04-02 18:11:01,anyacchiii,alanzoka,OMEGALUL
2025-04-02 18:11:01,predokkaa,alanzoka,kkkkkkkkk
2025-04-02 18:11:02,satehzin,alanzoka,kkkkkkkkkkkkkkk
2025-04-02 18:11:03,tenente_felipe,alanzoka,alanzAmor
2025-04-02 18:11:03,schwenke_,alanzoka,parabensss
2025-04-02 18:11:04,coelhooww,alanzoka,HUHH
2025-04-02 18:11:04,victorh09,alanzoka,Esse vai pro xvidros?
2025-04-02 18:11:04,tonhodobem_,alanzoka,kkkkkkkkkkkkkkk
2025-04-02 18:11:06,violeeeeeet,alanzoka,JKKKKKKKKKKKKKKKKKKKKKKKKKKK
2025-04-02 18:11:07,menezees_,alanzoka,delicia
2025-04-02 18:11:07,iaguera_se7,alanzoka,q isso the sims?
2025-04-02 18:11:09,believemystica,alanzoka,alanzShrug
2025-04-02 18:11:11,sakachii_,alanzoka,yuyixSus
2025-04-02 18:11:11,liliamar_,alanzoka,Não tem como aumentar o estúdio de gravação? @alanzoka
2025-04-02 18:11:12,felipemaxplay_tm,alanzoka,f1
2025-04-02 18:11:12,gbrrrr420,alanzoka,jogo doidao
2025-04-02 18:11:15,slakk25,alanzoka,Calangao
